user_id,department,gpt_app,date,prompt_count,tokens_used,cost_usd
user_20,HR,gpt_app_6,2025-02-12,3,3523,0.0705
user_20,HR,gpt_app_22,2025-02-15,4,3300,0.066
user_20,HR,gpt_app_10,2025-02-17,3,1561,0.0312
user_20,HR,gpt_app_6,2025-02-21,4,2666,0.0533
user_20,HR,gpt_app_21,2025-02-25,3,1711,0.0342
user_20,HR,gpt_app_20,2025-02-27,5,2431,0.0486
user_21,Support,gpt_app_8,2025-01-01,2,1944,0.0389
user_21,Support,gpt_app_16,2025-01-04,6,2711,0.0542
user_21,Support,gpt_app_15,2025-01-06,1,1520,0.0304
user_21,Support,gpt_app_8,2025-01-12,1,1111,0.0222
user_21,Support,gpt_app_1,2025-01-16,1,757,0.0151
user_21,Support,gpt_app_2,2025-01-17,3,1758,0.0352
user_21,Support,gpt_app_20,2025-01-18,4,1571,0.0314
user_21,Support,gpt_app_13,2025-01-20,5,2286,0.0457
user_21,Support,gpt_app_8,2025-01-21,5,2404,0.0481
user_21,Support,gpt_app_1,2025-01-22,8,2156,0.0431
user_21,Support,gpt_app_0,2025-01-23,2,2793,0.0559
user_21,Support,gpt_app_10,2025-01-26,2,2830,0.0566
user_21,Support,gpt_app_24,2025-01-28,5,1123,0.0225
user_21,Support,gpt_app_4,2025-02-01,9,2238,0.0448
user_21,Support,gpt_app_20,2025-02-02,4,1783,0.0357
user_21,Support,gpt_app_8,2025-02-04,2,2475,0.0495
user_21,Support,gpt_app_5,2025-02-05,3,2183,0.0437
user_21,Support,gpt_app_23,2025-02-06,4,3370,0.0674
user_21,Support,gpt_app_14,2025-02-07,4,2681,0.0536
user_21,Support,gpt_app_17,2025-02-13,2,3001,0.06
user_21,Support,gpt_app_22,2025-02-16,3,2119,0.0424
user_21,Support,gpt_app_13,2025-02-18,3,1456,0.0291
user_21,Support,gpt_app_17,2025-02-19,6,1947,0.0389
user_21,Support,gpt_app_0,2025-02-20,2,2360,0.0472
user_21,Support,gpt_app_3,2025-02-23,4,2343,0.0469
user_21,Support,gpt_app_2,2025-02-25,4,2346,0.0469
user_21,Support,gpt_app_22,2025-02-26,4,2960,0.0592
user_21,Support,gpt_app_4,2025-02-28,4,1629,0.0326
user_22,Marketing,gpt_app_1,2025-01-02,5,1229,0.0246
user_22,Marketing,gpt_app_11,2025-01-06,6,1834,0.0367
user_22,Marketing,gpt_app_18,2025-01-09,5,1038,0.0208
user_22,Marketing,gpt_app_17,2025-01-10,2,1683,0.0337
user_22,Marketing,gpt_app_4,2025-01-12,5,2180,0.0436
user_22,Marketing,gpt_app_13,2025-01-21,7,2554,0.0511
user_22,Marketing,gpt_app_4,2025-01-28,2,3206,0.0641
user_22,Marketing,gpt_app_1,2025-02-06,4,1446,0.0289
user_22,Marketing,gpt_app_9,2025-02-08,3,201,0.004
user_22,Marketing,gpt_app_11,2025-02-09,4,3009,0.0602
user_22,Marketing,gpt_app_1,2025-02-10,2,1093,0.0219
user_22,Marketing,gpt_app_11,2025-02-12,4,2275,0.0455
user_22,Marketing,gpt_app_6,2025-02-16,1,472,0.0094
user_22,Marketing,gpt_app_21,2025-02-17,2,3054,0.0611
user_22,Marketing,gpt_app_7,2025-02-20,5,1184,0.0237
user_22,Marketing,gpt_app_21,2025-02-24,5,2747,0.0549
user_22,Marketing,gpt_app_3,2025-02-27,4,2541,0.0508
user_22,Marketing,gpt_app_11,2025-02-28,4,1379,0.0276
user_23,Support,gpt_app_17,2025-01-01,2,1076,0.0215
user_23,Support,gpt_app_13,2025-01-03,1,598,0.012
user_23,Support,gpt_app_19,2025-01-04,4,1198,0.024
user_23,Support,gpt_app_23,2025-01-05,6,1398,0.028
user_23,Support,gpt_app_4,2025-01-06,4,2714,0.0543
user_23,Support,gpt_app_7,2025-01-08,5,3463,0.0693
user_23,Support,gpt_app_5,2025-01-11,6,1238,0.0248
user_23,Support,gpt_app_5,2025-01-13,3,1458,0.0292
user_23,Support,gpt_app_13,2025-01-17,6,2734,0.0547
user_23,Support,gpt_app_0,2025-01-18,5,1387,0.0277
user_23,Support,gpt_app_5,2025-01-19,4,1322,0.0264
user_23,Support,gpt_app_23,2025-01-20,4,2999,0.06
user_23,Support,gpt_app_10,2025-01-21,2,1143,0.0229
user_23,Support,gpt_app_13,2025-01-23,4,3529,0.0706
user_23,Support,gpt_app_21,2025-01-27,2,665,0.0133
user_23,Support,gpt_app_23,2025-01-29,3,2846,0.0569
user_23,Support,gpt_app_7,2025-02-06,1,1295,0.0259
user_23,Support,gpt_app_8,2025-02-10,5,1430,0.0286
user_23,Support,gpt_app_5,2025-02-11,4,1827,0.0365
user_23,Support,gpt_app_22,2025-02-14,1,1301,0.026
user_23,Support,gpt_app_3,2025-02-16,2,2936,0.0587
user_23,Support,gpt_app_12,2025-02-19,2,2107,0.0421
user_23,Support,gpt_app_1,2025-02-20,4,1497,0.0299
user_23,Support,gpt_app_15,2025-02-21,8,1769,0.0354
user_23,Support,gpt_app_7,2025-02-22,5,1266,0.0253
user_23,Support,gpt_app_6,2025-02-28,4,2261,0.0452
user_23,Support,gpt_app_14,2025-03-01,4,1956,0.0391
user_24,HR,gpt_app_9,2025-01-01,4,2068,0.0414
user_24,HR,gpt_app_7,2025-01-03,4,2669,0.0534
user_24,HR,gpt_app_7,2025-01-10,5,2191,0.0438
user_24,HR,gpt_app_0,2025-01-12,5,1772,0.0354
user_24,HR,gpt_app_21,2025-01-16,4,3272,0.0654
user_24,HR,gpt_app_6,2025-01-19,5,564,0.0113
user_24,HR,gpt_app_12,2025-01-23,6,915,0.0183
user_24,HR,gpt_app_10,2025-01-28,3,3732,0.0746
user_24,HR,gpt_app_8,2025-02-03,5,2952,0.059
user_24,HR,gpt_app_2,2025-02-04,3,2961,0.0592
user_24,HR,gpt_app_24,2025-02-05,7,2253,0.0451
user_24,HR,gpt_app_8,2025-02-08,2,2348,0.047
user_24,HR,gpt_app_11,2025-02-15,4,100,0.002
user_24,HR,gpt_app_20,2025-02-16,4,2672,0.0534
user_24,HR,gpt_app_16,2025-02-18,2,2166,0.0433
user_25,Sales,gpt_app_21,2025-01-03,2,2112,0.0422
user_25,Sales,gpt_app_17,2025-01-04,3,3270,0.0654
user_25,Sales,gpt_app_10,2025-01-05,2,1569,0.0314
user_25,Sales,gpt_app_0,2025-01-11,2,1891,0.0378
user_25,Sales,gpt_app_3,2025-01-12,6,2140,0.0428
user_25,Sales,gpt_app_8,2025-01-14,4,930,0.0186
user_25,Sales,gpt_app_5,2025-01-15,2,689,0.0138
user_25,Sales,gpt_app_18,2025-01-20,3,2095,0.0419
user_25,Sales,gpt_app_8,2025-01-21,5,2088,0.0418
user_25,Sales,gpt_app_1,2025-01-25,2,2405,0.0481
user_25,Sales,gpt_app_3,2025-01-31,5,2036,0.0407
user_25,Sales,gpt_app_19,2025-02-01,4,2040,0.0408
user_25,Sales,gpt_app_13,2025-02-10,3,231,0.0046
user_25,Sales,gpt_app_11,2025-02-13,3,2883,0.0577
user_25,Sales,gpt_app_23,2025-02-14,7,100,0.002
user_25,Sales,gpt_app_10,2025-02-18,4,1582,0.0316
user_25,Sales,gpt_app_13,2025-02-20,4,2491,0.0498
user_25,Sales,gpt_app_19,2025-02-25,4,3422,0.0684
user_25,Sales,gpt_app_16,2025-02-27,4,2512,0.0502
user_25,Sales,gpt_app_3,2025-02-28,2,2098,0.042
user_26,Sales,gpt_app_18,2025-01-29,5,3842,0.0768
user_27,Finance,gpt_app_8,2025-03-01,5,2715,0.0543
user_28,Engineering,gpt_app_22,2025-01-07,7,2746,0.0549
user_28,Engineering,gpt_app_13,2025-01-08,5,1821,0.0364
user_28,Engineering,gpt_app_0,2025-01-13,1,2339,0.0468
user_28,Engineering,gpt_app_16,2025-01-22,3,2031,0.0406
user_28,Engineering,gpt_app_17,2025-01-28,5,2067,0.0413
user_28,Engineering,gpt_app_21,2025-02-04,3,3320,0.0664
user_28,Engineering,gpt_app_23,2025-02-05,5,2119,0.0424
user_28,Engineering,gpt_app_23,2025-02-08,4,1769,0.0354
user_28,Engineering,gpt_app_23,2025-02-10,1,1914,0.0383
user_28,Engineering,gpt_app_21,2025-02-18,7,1636,0.0327
user_28,Engineering,gpt_app_6,2025-02-22,3,863,0.0173
user_28,Engineering,gpt_app_11,2025-02-26,3,1586,0.0317
user_28,Engineering,gpt_app_13,2025-02-27,3,535,0.0107
user_29,Engineering,gpt_app_21,2025-01-01,3,1750,0.035
user_29,Engineering,gpt_app_10,2025-01-02,4,2388,0.0478
user_29,Engineering,gpt_app_19,2025-01-04,4,1625,0.0325
user_29,Engineering,gpt_app_10,2025-01-06,7,1205,0.0241
user_29,Engineering,gpt_app_21,2025-01-10,3,1187,0.0237
user_29,Engineering,gpt_app_3,2025-01-15,2,988,0.0198
user_29,Engineering,gpt_app_23,2025-01-16,5,565,0.0113
user_29,Engineering,gpt_app_9,2025-01-20,4,1463,0.0293
user_29,Engineering,gpt_app_16,2025-01-23,6,2937,0.0587
user_29,Engineering,gpt_app_9,2025-01-28,4,1508,0.0302
user_29,Engineering,gpt_app_21,2025-02-08,4,1432,0.0286
user_29,Engineering,gpt_app_13,2025-02-11,4,1638,0.0328
user_29,Engineering,gpt_app_10,2025-02-12,2,1368,0.0274
user_29,Engineering,gpt_app_12,2025-02-14,3,2255,0.0451
user_29,Engineering,gpt_app_22,2025-02-19,5,3322,0.0664
user_29,Engineering,gpt_app_9,2025-02-24,3,2241,0.0448
user_30,Marketing,gpt_app_4,2025-01-13,5,2679,0.0536
user_30,Marketing,gpt_app_6,2025-01-15,4,1906,0.0381
user_30,Marketing,gpt_app_13,2025-01-16,8,3331,0.0666
user_30,Marketing,gpt_app_21,2025-01-17,3,2768,0.0554
user_30,Marketing,gpt_app_12,2025-01-19,7,2369,0.0474
user_30,Marketing,gpt_app_21,2025-01-21,3,2303,0.0461
user_30,Marketing,gpt_app_23,2025-01-27,5,2984,0.0597
user_30,Marketing,gpt_app_5,2025-01-31,2,2504,0.0501
user_30,Marketing,gpt_app_19,2025-02-08,2,498,0.01
user_30,Marketing,gpt_app_18,2025-02-09,5,3166,0.0633
user_30,Marketing,gpt_app_9,2025-02-15,6,803,0.0161
user_30,Marketing,gpt_app_12,2025-02-17,3,3538,0.0708
user_30,Marketing,gpt_app_17,2025-02-19,6,1380,0.0276
user_30,Marketing,gpt_app_0,2025-02-21,4,3314,0.0663
user_30,Marketing,gpt_app_9,2025-02-23,5,2288,0.0458
user_30,Marketing,gpt_app_9,2025-02-25,3,2018,0.0404
user_30,Marketing,gpt_app_6,2025-02-27,3,875,0.0175
user_30,Marketing,gpt_app_13,2025-02-28,3,2942,0.0588
user_30,Marketing,gpt_app_18,2025-03-01,2,1829,0.0366
user_31,Marketing,gpt_app_20,2025-01-01,2,2173,0.0435
user_31,Marketing,gpt_app_10,2025-01-05,5,1738,0.0348
user_31,Marketing,gpt_app_14,2025-01-06,4,2698,0.054
user_31,Marketing,gpt_app_14,2025-01-07,3,1975,0.0395
user_31,Marketing,gpt_app_14,2025-01-09,3,1916,0.0383
user_31,Marketing,gpt_app_21,2025-01-10,4,2314,0.0463
user_31,Marketing,gpt_app_6,2025-01-11,8,1206,0.0241
user_31,Marketing,gpt_app_16,2025-01-13,3,1493,0.0299
user_31,Marketing,gpt_app_15,2025-01-14,4,1709,0.0342
user_31,Marketing,gpt_app_23,2025-01-15,3,394,0.0079
user_31,Marketing,gpt_app_5,2025-01-16,4,1952,0.039
user_31,Marketing,gpt_app_21,2025-01-19,5,1595,0.0319
user_31,Marketing,gpt_app_2,2025-01-21,6,2814,0.0563
user_31,Marketing,gpt_app_9,2025-01-23,3,2616,0.0523
user_31,Marketing,gpt_app_16,2025-01-24,5,1949,0.039
user_31,Marketing,gpt_app_21,2025-01-25,5,2194,0.0439
user_31,Marketing,gpt_app_20,2025-01-26,6,1883,0.0377
user_31,Marketing,gpt_app_19,2025-01-27,3,1743,0.0349
user_31,Marketing,gpt_app_10,2025-01-28,4,1295,0.0259
user_31,Marketing,gpt_app_2,2025-01-29,3,3438,0.0688
user_31,Marketing,gpt_app_24,2025-01-30,2,2123,0.0425
user_31,Marketing,gpt_app_7,2025-01-31,8,1966,0.0393
user_31,Marketing,gpt_app_21,2025-02-01,4,1387,0.0277
user_31,Marketing,gpt_app_9,2025-02-02,5,1972,0.0394
user_31,Marketing,gpt_app_7,2025-02-03,6,1762,0.0352
user_31,Marketing,gpt_app_6,2025-02-04,4,1802,0.036
user_31,Marketing,gpt_app_4,2025-02-05,5,1920,0.0384
user_31,Marketing,gpt_app_0,2025-02-06,2,2780,0.0556
user_31,Marketing,gpt_app_1,2025-02-07,3,1616,0.0323
user_31,Marketing,gpt_app_7,2025-02-08,3,2287,0.0457
user_31,Marketing,gpt_app_15,2025-02-09,1,2316,0.0463
user_31,Marketing,gpt_app_19,2025-02-10,6,2210,0.0442
user_31,Marketing,gpt_app_24,2025-02-11,7,682,0.0136
user_31,Marketing,gpt_app_2,2025-02-12,3,2483,0.0497
user_31,Marketing,gpt_app_14,2025-02-13,2,2395,0.0479
user_31,Marketing,gpt_app_13,2025-02-14,2,100,0.002
user_31,Marketing,gpt_app_20,2025-02-15,6,2036,0.0407
user_31,Marketing,gpt_app_18,2025-02-16,6,2446,0.0489
user_31,Marketing,gpt_app_6,2025-02-17,3,4009,0.0802
user_31,Marketing,gpt_app_22,2025-02-18,6,1967,0.0393
user_31,Marketing,gpt_app_22,2025-02-19,3,3148,0.063
user_31,Marketing,gpt_app_12,2025-02-20,5,1722,0.0344
user_31,Marketing,gpt_app_15,2025-02-21,3,2131,0.0426
user_31,Marketing,gpt_app_12,2025-02-22,5,3756,0.0751
user_31,Marketing,gpt_app_7,2025-02-24,3,190,0.0038
user_31,Marketing,gpt_app_4,2025-02-26,7,1278,0.0256
user_31,Marketing,gpt_app_20,2025-02-27,5,1894,0.0379
user_31,Marketing,gpt_app_22,2025-02-28,3,1581,0.0316
user_31,Marketing,gpt_app_0,2025-03-01,5,2927,0.0585
user_32,Support,gpt_app_24,2025-01-03,2,1512,0.0302
user_32,Support,gpt_app_3,2025-01-06,3,1546,0.0309
user_32,Support,gpt_app_24,2025-01-09,3,1103,0.0221
user_32,Support,gpt_app_13,2025-01-10,4,1495,0.0299
user_32,Support,gpt_app_7,2025-01-11,3,2585,0.0517
user_32,Support,gpt_app_5,2025-01-15,3,623,0.0125
user_32,Support,gpt_app_22,2025-01-18,7,1267,0.0253
user_32,Support,gpt_app_16,2025-01-22,5,2752,0.055
user_32,Support,gpt_app_14,2025-01-26,3,2153,0.0431
user_32,Support,gpt_app_1,2025-01-27,3,1120,0.0224
user_32,Support,gpt_app_17,2025-01-31,5,1913,0.0383
user_32,Support,gpt_app_7,2025-02-06,3,2316,0.0463
user_32,Support,gpt_app_3,2025-02-07,4,553,0.0111
user_32,Support,gpt_app_14,2025-02-08,4,2711,0.0542
user_32,Support,gpt_app_4,2025-02-11,2,2288,0.0458
user_32,Support,gpt_app_14,2025-02-12,2,2460,0.0492
user_32,Support,gpt_app_21,2025-02-16,4,1880,0.0376
user_32,Support,gpt_app_16,2025-02-18,3,2864,0.0573
user_32,Support,gpt_app_17,2025-02-22,4,2754,0.0551
user_32,Support,gpt_app_19,2025-02-27,5,1153,0.0231
user_33,HR,gpt_app_24,2025-02-14,1,2034,0.0407
user_33,HR,gpt_app_14,2025-02-21,6,1304,0.0261
user_34,Marketing,gpt_app_23,2025-01-02,5,2435,0.0487
user_34,Marketing,gpt_app_16,2025-01-04,4,1972,0.0394
user_34,Marketing,gpt_app_13,2025-01-07,5,724,0.0145
user_34,Marketing,gpt_app_17,2025-01-09,5,2183,0.0437
user_34,Marketing,gpt_app_14,2025-01-18,5,1964,0.0393
user_34,Marketing,gpt_app_5,2025-01-24,2,3086,0.0617
user_34,Marketing,gpt_app_23,2025-01-25,3,1716,0.0343
user_34,Marketing,gpt_app_15,2025-01-26,4,2397,0.0479
user_34,Marketing,gpt_app_14,2025-01-31,6,3660,0.0732
user_34,Marketing,gpt_app_8,2025-02-08,6,2855,0.0571
user_34,Marketing,gpt_app_24,2025-02-15,5,1381,0.0276
user_34,Marketing,gpt_app_7,2025-02-17,3,1569,0.0314
user_34,Marketing,gpt_app_20,2025-02-21,1,2524,0.0505
user_35,HR,gpt_app_24,2025-01-03,2,2647,0.0529
user_35,HR,gpt_app_24,2025-01-05,5,1532,0.0306
user_35,HR,gpt_app_16,2025-01-09,2,2580,0.0516
user_35,HR,gpt_app_15,2025-01-15,3,2109,0.0422
user_35,HR,gpt_app_20,2025-01-29,2,1723,0.0345
user_35,HR,gpt_app_7,2025-01-30,4,2391,0.0478
user_35,HR,gpt_app_8,2025-02-05,1,2044,0.0409
user_35,HR,gpt_app_14,2025-02-08,5,1752,0.035
user_35,HR,gpt_app_2,2025-02-11,5,2309,0.0462
user_35,HR,gpt_app_22,2025-02-14,6,2670,0.0534
user_35,HR,gpt_app_9,2025-02-21,4,2036,0.0407
user_35,HR,gpt_app_7,2025-02-24,2,2498,0.05
user_35,HR,gpt_app_8,2025-02-28,4,2446,0.0489
user_35,HR,gpt_app_10,2025-03-01,5,100,0.002
user_36,HR,gpt_app_17,2025-01-04,4,2718,0.0544
user_36,HR,gpt_app_2,2025-01-10,5,2904,0.0581
user_36,HR,gpt_app_4,2025-01-17,5,2461,0.0492
user_36,HR,gpt_app_4,2025-01-23,7,1897,0.0379
user_36,HR,gpt_app_7,2025-01-25,3,2578,0.0516
user_36,HR,gpt_app_12,2025-01-28,4,2089,0.0418
user_36,HR,gpt_app_22,2025-02-10,7,1556,0.0311
user_37,Finance,gpt_app_22,2025-01-02,4,2818,0.0564
user_37,Finance,gpt_app_6,2025-01-16,5,1413,0.0283
user_37,Finance,gpt_app_2,2025-01-17,3,1752,0.035
user_37,Finance,gpt_app_13,2025-01-19,1,2388,0.0478
user_37,Finance,gpt_app_13,2025-01-25,4,440,0.0088
user_37,Finance,gpt_app_10,2025-01-27,5,1715,0.0343
user_37,Finance,gpt_app_17,2025-01-31,3,2331,0.0466
user_37,Finance,gpt_app_14,2025-02-02,6,2738,0.0548
user_37,Finance,gpt_app_13,2025-02-05,2,1159,0.0232
user_37,Finance,gpt_app_1,2025-02-06,1,2040,0.0408
user_37,Finance,gpt_app_6,2025-02-07,2,3191,0.0638
user_37,Finance,gpt_app_13,2025-02-11,1,1841,0.0368
user_37,Finance,gpt_app_12,2025-02-17,5,1294,0.0259
user_37,Finance,gpt_app_24,2025-02-22,2,1458,0.0292
user_37,Finance,gpt_app_18,2025-02-24,3,2332,0.0466
user_37,Finance,gpt_app_22,2025-02-25,4,1572,0.0314
user_38,Engineering,gpt_app_24,2025-01-01,3,1188,0.0238
user_38,Engineering,gpt_app_18,2025-01-04,2,2795,0.0559
user_38,Engineering,gpt_app_12,2025-01-08,3,3099,0.062
user_38,Engineering,gpt_app_15,2025-01-09,5,1189,0.0238
user_38,Engineering,gpt_app_0,2025-01-10,3,650,0.013
user_38,Engineering,gpt_app_11,2025-01-11,4,1178,0.0236
user_38,Engineering,gpt_app_9,2025-01-14,2,1701,0.034
user_38,Engineering,gpt_app_24,2025-01-16,7,2850,0.057
user_38,Engineering,gpt_app_12,2025-01-22,5,1699,0.034
user_38,Engineering,gpt_app_13,2025-01-25,3,1959,0.0392
user_38,Engineering,gpt_app_17,2025-01-30,3,1802,0.036
user_38,Engineering,gpt_app_23,2025-02-04,5,3764,0.0753
user_38,Engineering,gpt_app_23,2025-02-06,4,2959,0.0592
user_38,Engineering,gpt_app_17,2025-02-10,6,2418,0.0484
user_38,Engineering,gpt_app_19,2025-02-11,4,1897,0.0379
user_38,Engineering,gpt_app_7,2025-02-13,6,822,0.0164
user_38,Engineering,gpt_app_15,2025-02-16,4,900,0.018
user_38,Engineering,gpt_app_7,2025-02-21,5,1298,0.026
user_38,Engineering,gpt_app_8,2025-02-22,1,100,0.002
user_38,Engineering,gpt_app_13,2025-02-26,3,563,0.0113
user_38,Engineering,gpt_app_15,2025-02-27,5,1735,0.0347
user_38,Engineering,gpt_app_0,2025-02-28,4,1555,0.0311
user_39,Sales,gpt_app_10,2025-01-03,4,2395,0.0479
user_39,Sales,gpt_app_21,2025-01-06,7,2185,0.0437
user_39,Sales,gpt_app_21,2025-01-08,4,2721,0.0544
user_39,Sales,gpt_app_12,2025-01-10,3,2662,0.0532
user_39,Sales,gpt_app_23,2025-01-12,5,2856,0.0571
user_39,Sales,gpt_app_5,2025-01-14,3,1026,0.0205
user_39,Sales,gpt_app_14,2025-01-17,4,1102,0.022
user_39,Sales,gpt_app_4,2025-01-25,3,2487,0.0497
user_39,Sales,gpt_app_19,2025-02-02,3,755,0.0151
user_39,Sales,gpt_app_17,2025-02-03,2,2765,0.0553
user_39,Sales,gpt_app_0,2025-02-06,7,3859,0.0772
user_39,Sales,gpt_app_12,2025-02-09,5,1386,0.0277
user_39,Sales,gpt_app_18,2025-02-19,3,2054,0.0411
user_39,Sales,gpt_app_18,2025-02-22,4,3338,0.0668
user_39,Sales,gpt_app_21,2025-02-24,4,1528,0.0306
user_39,Sales,gpt_app_0,2025-02-26,3,1959,0.0392
user_39,Sales,gpt_app_2,2025-02-27,4,1336,0.0267
user_40,Ops,gpt_app_13,2025-01-04,2,1540,0.0308
user_40,Ops,gpt_app_4,2025-01-05,2,2429,0.0486
user_40,Ops,gpt_app_14,2025-01-12,2,2597,0.0519
user_40,Ops,gpt_app_5,2025-01-15,5,2260,0.0452
user_40,Ops,gpt_app_1,2025-01-18,4,1294,0.0259
user_40,Ops,gpt_app_8,2025-01-19,5,3123,0.0625
user_40,Ops,gpt_app_12,2025-01-21,5,1900,0.038
user_40,Ops,gpt_app_10,2025-01-22,3,2012,0.0402
user_40,Ops,gpt_app_6,2025-01-24,6,1265,0.0253
user_40,Ops,gpt_app_14,2025-01-26,4,3384,0.0677
user_40,Ops,gpt_app_10,2025-01-30,2,2119,0.0424
user_40,Ops,gpt_app_10,2025-02-05,4,2616,0.0523
user_40,Ops,gpt_app_24,2025-02-08,1,2232,0.0446
user_40,Ops,gpt_app_12,2025-02-09,4,1594,0.0319
user_40,Ops,gpt_app_8,2025-02-14,6,2246,0.0449
user_40,Ops,gpt_app_24,2025-02-19,6,3654,0.0731
user_40,Ops,gpt_app_13,2025-02-25,3,1626,0.0325
user_40,Ops,gpt_app_8,2025-02-26,2,813,0.0163
user_40,Ops,gpt_app_2,2025-02-27,6,2952,0.059
user_40,Ops,gpt_app_15,2025-02-28,2,1345,0.0269
user_41,Engineering,gpt_app_23,2025-01-06,4,1487,0.0297
user_41,Engineering,gpt_app_17,2025-02-05,4,2527,0.0505
user_41,Engineering,gpt_app_1,2025-02-17,3,2140,0.0428
user_41,Engineering,gpt_app_11,2025-02-22,5,1227,0.0245
user_41,Engineering,gpt_app_7,2025-02-24,6,1762,0.0352
user_42,Ops,gpt_app_2,2025-01-02,4,1735,0.0347
user_42,Ops,gpt_app_24,2025-01-04,4,2491,0.0498
user_42,Ops,gpt_app_20,2025-01-10,4,2300,0.046
user_42,Ops,gpt_app_1,2025-01-12,3,1811,0.0362
user_42,Ops,gpt_app_24,2025-01-18,3,1737,0.0347
user_42,Ops,gpt_app_0,2025-01-19,3,2345,0.0469
user_42,Ops,gpt_app_7,2025-01-24,3,2591,0.0518
user_42,Ops,gpt_app_6,2025-01-28,5,1137,0.0227
user_42,Ops,gpt_app_0,2025-01-31,2,2301,0.046
user_42,Ops,gpt_app_19,2025-02-02,4,2082,0.0416
user_42,Ops,gpt_app_4,2025-02-03,5,2119,0.0424
user_42,Ops,gpt_app_7,2025-02-04,4,1313,0.0263
user_42,Ops,gpt_app_4,2025-02-05,4,740,0.0148
user_42,Ops,gpt_app_15,2025-02-07,4,1388,0.0278
user_42,Ops,gpt_app_21,2025-02-09,5,2700,0.054
user_42,Ops,gpt_app_3,2025-02-11,6,834,0.0167
user_42,Ops,gpt_app_18,2025-02-12,1,1662,0.0332
user_42,Ops,gpt_app_6,2025-02-14,2,2334,0.0467
user_42,Ops,gpt_app_14,2025-02-18,3,2287,0.0457
user_42,Ops,gpt_app_22,2025-02-24,4,3363,0.0673
user_42,Ops,gpt_app_8,2025-02-27,2,1113,0.0223
user_42,Ops,gpt_app_24,2025-02-28,6,2234,0.0447
user_43,HR,gpt_app_5,2025-01-03,4,2305,0.0461
user_43,HR,gpt_app_19,2025-01-15,5,1499,0.03
user_43,HR,gpt_app_19,2025-01-22,6,2115,0.0423
user_43,HR,gpt_app_23,2025-01-25,1,1818,0.0364
user_43,HR,gpt_app_22,2025-02-01,4,1886,0.0377
user_43,HR,gpt_app_3,2025-02-04,3,1503,0.0301
user_43,HR,gpt_app_24,2025-02-05,4,2689,0.0538
user_43,HR,gpt_app_5,2025-02-14,4,2517,0.0503
user_43,HR,gpt_app_9,2025-02-25,4,697,0.0139
user_43,HR,gpt_app_3,2025-02-26,6,2167,0.0433
user_44,Marketing,gpt_app_0,2025-01-03,3,2184,0.0437
user_44,Marketing,gpt_app_9,2025-01-07,4,3314,0.0663
user_44,Marketing,gpt_app_18,2025-01-13,4,2312,0.0462
user_44,Marketing,gpt_app_21,2025-01-14,4,2928,0.0586
user_44,Marketing,gpt_app_12,2025-01-15,3,2255,0.0451
user_44,Marketing,gpt_app_12,2025-01-20,1,2388,0.0478
user_44,Marketing,gpt_app_22,2025-01-29,4,1739,0.0348
user_44,Marketing,gpt_app_6,2025-02-03,4,3595,0.0719
user_44,Marketing,gpt_app_2,2025-02-10,4,1635,0.0327
user_44,Marketing,gpt_app_18,2025-02-18,6,2608,0.0522
user_44,Marketing,gpt_app_22,2025-02-24,4,605,0.0121
user_44,Marketing,gpt_app_20,2025-03-01,5,1609,0.0322
user_45,Finance,gpt_app_3,2025-01-11,5,2580,0.0516
user_45,Finance,gpt_app_22,2025-01-13,3,626,0.0125
user_45,Finance,gpt_app_24,2025-01-27,5,902,0.018
user_45,Finance,gpt_app_9,2025-01-30,2,384,0.0077
user_45,Finance,gpt_app_21,2025-02-07,3,2439,0.0488
user_45,Finance,gpt_app_19,2025-02-18,1,1652,0.033
user_45,Finance,gpt_app_3,2025-02-22,3,3377,0.0675
user_45,Finance,gpt_app_18,2025-03-01,4,2463,0.0493
user_46,Support,gpt_app_1,2025-01-01,5,2418,0.0484
user_46,Support,gpt_app_11,2025-01-02,4,184,0.0037
user_46,Support,gpt_app_17,2025-01-03,3,1832,0.0366
user_46,Support,gpt_app_13,2025-01-05,5,2023,0.0405
user_46,Support,gpt_app_21,2025-01-06,2,2413,0.0483
user_46,Support,gpt_app_11,2025-01-08,5,3510,0.0702
user_46,Support,gpt_app_2,2025-01-09,2,1868,0.0374
user_46,Support,gpt_app_16,2025-01-11,6,2679,0.0536
user_46,Support,gpt_app_20,2025-01-12,6,980,0.0196
user_46,Support,gpt_app_10,2025-01-13,5,4478,0.0896
user_46,Support,gpt_app_0,2025-01-14,7,1793,0.0359
user_46,Support,gpt_app_13,2025-01-15,5,2882,0.0576
user_46,Support,gpt_app_15,2025-01-16,3,3153,0.0631
user_46,Support,gpt_app_3,2025-01-17,3,1000,0.02
user_46,Support,gpt_app_13,2025-01-19,3,1787,0.0357
user_46,Support,gpt_app_11,2025-01-21,3,2128,0.0426
user_46,Support,gpt_app_20,2025-01-22,2,3089,0.0618
user_46,Support,gpt_app_14,2025-01-24,2,2538,0.0508
user_46,Support,gpt_app_22,2025-01-25,5,3416,0.0683
user_46,Support,gpt_app_4,2025-01-26,3,1952,0.039
user_46,Support,gpt_app_13,2025-01-27,3,3047,0.0609
user_46,Support,gpt_app_5,2025-01-29,5,1759,0.0352
user_46,Support,gpt_app_23,2025-01-30,4,1494,0.0299
user_46,Support,gpt_app_16,2025-01-31,1,1873,0.0375
